2 0.029968334728485344
4 0.059936669456970675
6 0.0899050041854565
8 0.1198733389139414
10 0.14984167364242673
12 0.17981000837091293
14 0.20977834309939858
16 0.2397466778278822
18 0.26971501255636804
20 0.29968334728485513
22 0.32965168201333983
24 0.3596200167418217
26 0.3895883514703099
28 0.4195566861987933
30 0.44952502092728225
32 0.47949335565576245
34 0.5094616903842482
36 0.5394300251127336
38 0.5693983598412212
40 0.599366694569706
42 0.6293350292981923
44 0.6593033640266754
46 0.6892716987551659
48 0.7192400334836466
50 0.7492083682121338
52 0.7791767029406165
54 0.8091450376691036
56 0.839113372397593
58 0.8690817071260772
60 0.8990500418545557
62 0.9290183765830516
64 0.9589867113115298
66 0.9889550460400169
68 1.018923380768505
70 1.0488917154970003
72 1.078860050225473
74 1.1088283849539666
76 1.138796719682453
78 1.168765054410937
80 1.1987333891394292
82 1.2287017238678979
84 1.2586700585963955
86 1.2886383933248902
88 1.3186067280533649
90 1.348575062781866
92 1.378543397510346
94 1.4085117322388374
96 1.4384800669673146
98 1.4684484016957915
100 1.4984167364242928
102 1.5283850711528042
104 1.5583534058812882
106 1.5883217406097487
108 1.6182900753382485
110 1.6482584100667412
112 1.6782267447952313
114 1.7081950795236789
116 1.7381634142521831
118 1.7681317489807058
120 1.7981000837092023
122 1.8280684184376612
124 1.8580367531661393
126 1.8880050878946535
128 1.9179734226231344
130 1.9479417573515985
132 1.977910092080083
134 2.007878426808627
136 2.0378467615370996
138 2.067815096265571
140 2.0977834309940717
142 2.127751765722591
144 2.1577201004510758
146 2.187688435179512
148 2.2176567699080403
150 2.247625104636564
152 2.27759343936502
154 2.3075617740934775
156 2.337530108822017
158 2.367498443550559
160 2.3974667782790733
162 2.427435113007479
164 2.4574034477359286
166 2.487371782464563
168 2.517340117193037
170 2.5473084519214533
172 2.577276786650011
174 2.6072451213785195
176 2.6372134561069904
178 2.6671817908353876
180 2.697150125563964
182 2.727118460292554
184 2.757086795020977
186 2.787055129749401
188 2.8170234644779173
190 2.8469917992064793
192 2.876960133934973
194 2.906928468663312
196 2.9368968033918974
198 2.966865138120444
200 2.996833472848944
