2 2.987373872370127
4 2.9873738723701257
6 2.9873738723701284
8 2.987373872370129
10 2.987373872370127
12 2.9873738723701257
14 2.9873738723701275
16 2.9873738723701257
18 2.987373872370125
20 2.98737387237012
22 2.987373872370119
24 2.987373872370122
26 2.9873738723701186
28 2.9873738723701244
30 2.9873738723701164
32 2.9873738723701115
34 2.987373872370118
36 2.987373872370112
38 2.9873738723701173
40 2.9873738723701218
42 2.9873738723701257
44 2.9873738723701098
46 2.9873738723701133
48 2.9873738723701053
50 2.9873738723701018
52 2.98737387237008
54 2.987373872370138
56 2.98737387237011
58 2.987373872370106
60 2.9873738723700822
62 2.987373872370138
64 2.987373872370142
66 2.9873738723701138
68 2.987373872370104
70 2.987373872370133
72 2.9873738723701866
74 2.987373872370122
76 2.9873738723701493
78 2.9873738723701626
80 2.987373872370129
82 2.9873738723701635
84 2.987373872370101
86 2.9873738723701257
88 2.9873738723701724
90 2.987373872370133
92 2.987373872370084
94 2.987373872370139
96 2.9873738723701653
98 2.9873738723701844
100 2.9873738723700773
102 2.9873738723701866
104 2.9873738723702203
106 2.9873738723701884
108 2.987373872370146
110 2.987373872370186
112 2.987373872370256
114 2.987373872370252
116 2.987373872370148
118 2.987373872370223
120 2.987373872370339
122 2.9873738723702195
124 2.987373872370147
126 2.987373872370169
128 2.9873738723703367
130 2.987373872370255
132 2.98737387237006
134 2.9873738723702576
136 2.987373872370341
138 2.9873738723702044
140 2.987373872370161
142 2.9873738723701915
144 2.987373872370439
146 2.9873738723702608
148 2.9873738723701146
150 2.987373872370296
152 2.987373872370436
154 2.987373872370259
156 2.987373872370117
158 2.9873738723701866
160 2.9873738723705094
162 2.9873738723702923
164 2.9873738723700622
166 2.9873738723704037
168 2.9873738723704166
170 2.987373872370333
172 2.987373872370207
174 2.9873738723702443
176 2.9873738723705006
178 2.9873738723703416
180 2.9873738723701866
182 2.98737387237048
184 2.987373872370708
186 2.9873738723702767
188 2.98737387237005
190 2.9873738723703442
192 2.987373872370575
194 2.9873738723704184
196 2.9873738723700836
198 2.9873738723704806
200 2.9873738723705894
